timestamp,zone,cuisine_category,sessions,listing_views,menu_views,cart_adds,checkout_starts,orders_completed,gmv_aed,avg_basket_size_aed,promo_spend_aed,net_take_rate_pct,kitchen_prep_time_min,avg_delivery_time_min,driver_supply_gap_pct
2026-09-05 03:00,Deira,Burgers & Fast Food,299,268,167,65,44,39,2838.13,72.77,326.27,16.71,21.2,38.0,7.8
2026-09-05 03:00,Deira,Middle Eastern / Shawarma,301,272,154,63,45,38,3178.43,83.64,329.07,17.15,22.7,40.0,5.1
2026-09-05 03:00,Deira,Healthy & Bowls,299,276,173,74,55,46,3823.91,83.13,318.1,17.09,23.7,38.4,4.8
2026-09-05 03:00,Deira,Asian / Sushi,289,258,166,72,49,43,3760.83,87.46,412.14,17.33,18.8,33.5,4.1
2026-09-05 03:00,Deira,Coffee & Desserts,307,284,161,70,48,42,3601.05,85.74,270.63,17.02,21.6,38.4,8.5
2026-09-05 04:00,Downtown Dubai,Burgers & Fast Food,453,416,246,94,70,62,5064.96,81.69,539.17,17.46,23.0,37.8,6.6
2026-09-05 04:00,Downtown Dubai,Middle Eastern / Shawarma,505,456,275,119,88,78,7094.05,90.95,521.59,17.91,19.1,35.9,4.2
2026-09-05 04:00,Downtown Dubai,Healthy & Bowls,454,418,262,101,68,59,4897.74,83.01,453.61,16.91,21.3,37.3,5.2
2026-09-05 04:00,Downtown Dubai,Asian / Sushi,460,417,248,95,65,58,4447.73,76.69,423.45,17.69,22.3,38.8,7.8
2026-09-05 04:00,Downtown Dubai,Coffee & Desserts,496,454,274,111,77,65,5265.9,81.01,587.81,17.79,21.8,39.6,7.7
2026-09-05 04:00,Dubai Marina,Burgers & Fast Food,469,422,243,92,64,52,4224.51,81.24,313.05,17.46,19.4,34.0,6.9
2026-09-05 04:00,Dubai Marina,Middle Eastern / Shawarma,473,422,268,105,75,63,4768.76,75.69,511.2,17.12,22.7,38.8,7.7
2026-09-05 04:00,Dubai Marina,Healthy & Bowls,454,409,249,97,73,59,5143.28,87.17,384.51,16.93,19.3,34.2,8.6
2026-09-05 04:00,Dubai Marina,Asian / Sushi,456,408,246,107,80,71,5536.28,77.98,472.54,17.92,21.3,37.7,4.1
2026-09-05 04:00,Dubai Marina,Coffee & Desserts,469,440,262,114,81,67,5939.11,88.64,429.25,18.35,21.9,37.8,7.5
2026-09-05 04:00,Business Bay,Burgers & Fast Food,389,342,220,83,59,50,3799.03,75.98,300.55,18.3,23.6,39.3,4.9
2026-09-05 04:00,Business Bay,Middle Eastern / Shawarma,378,341,198,77,58,48,3587.04,74.73,302.45,17.81,22.1,38.6,8.5
2026-09-05 04:00,Business Bay,Healthy & Bowls,406,374,210,89,64,56,4337.37,77.45,359.89,16.68,21.6,37.7,7.1
2026-09-05 04:00,Business Bay,Asian / Sushi,412,362,210,87,59,50,4468.27,89.37,362.55,17.28,19.7,34.4,7.6
2026-09-05 04:00,Business Bay,Coffee & Desserts,370,329,182,76,52,45,4010.51,89.12,431.29,16.94,22.9,38.9,7.5
2026-09-05 04:00,JLT,Burgers & Fast Food,291,264,146,60,44,38,3324.37,87.48,276.86,16.64,18.2,33.7,8.1
2026-09-05 04:00,JLT,Middle Eastern / Shawarma,303,282,182,70,52,46,4107.71,89.3,335.74,18.05,19.2,35.8,8.5
2026-09-05 04:00,JLT,Healthy & Bowls,284,262,149,60,44,38,3220.71,84.76,314.54,17.78,22.0,36.3,5.7
2026-09-05 04:00,JLT,Asian / Sushi,281,256,147,60,42,37,3255.41,87.98,249.78,17.29,20.0,36.2,6.2
2026-09-05 04:00,JLT,Coffee & Desserts,296,275,169,69,48,40,3597.17,89.93,317.55,17.86,20.6,35.3,7.7
2026-09-05 04:00,Deira,Burgers & Fast Food,308,285,163,67,47,38,2804.78,73.81,294.35,18.29,20.9,37.4,7.9
2026-09-05 04:00,Deira,Middle Eastern / Shawarma,313,283,156,63,45,39,3142.35,80.57,362.04,17.0,19.1,34.0,7.5
2026-09-05 04:00,Deira,Healthy & Bowls,274,244,151,58,41,35,3158.64,90.25,217.89,16.54,19.3,36.9,6.9
2026-09-05 04:00,Deira,Asian / Sushi,313,276,159,60,42,37,3031.33,81.93,345.23,17.36,20.2,38.0,4.6
2026-09-05 04:00,Deira,Coffee & Desserts,303,283,159,69,49,42,3614.73,86.07,265.88,18.0,20.3,36.2,7.9
2026-09-05 05:00,Downtown Dubai,Burgers & Fast Food,492,437,270,116,83,72,5205.59,72.3,672.86,16.9,18.4,34.5,4.4
2026-09-05 05:00,Downtown Dubai,Middle Eastern / Shawarma,510,468,278,118,86,72,6228.59,86.51,517.52,16.89,19.5,35.0,8.6
2026-09-05 05:00,Downtown Dubai,Healthy & Bowls,502,443,258,99,71,62,4484.83,72.34,521.74,17.35,21.1,35.7,4.2
2026-09-05 05:00,Downtown Dubai,Asian / Sushi,523,480,272,110,82,72,5340.55,74.17,433.76,18.08,22.5,37.2,4.3
2026-09-05 05:00,Downtown Dubai,Coffee & Desserts,518,474,276,119,83,71,6052.18,85.24,649.23,17.28,19.9,36.7,4.5
2026-09-05 05:00,Dubai Marina,Burgers & Fast Food,477,434,247,99,73,60,4913.65,81.89,413.48,17.22,22.4,39.9,8.4
2026-09-05 05:00,Dubai Marina,Middle Eastern / Shawarma,460,431,250,107,73,60,5584.66,93.08,424.1,16.91,19.7,34.2,4.1
2026-09-05 05:00,Dubai Marina,Healthy & Bowls,481,437,267,103,72,61,4440.35,72.79,379.34,18.15,23.0,39.0,8.6
2026-09-05 05:00,Dubai Marina,Asian / Sushi,505,444,271,106,79,69,5383.2,78.02,637.14,16.98,22.5,38.4,6.3
2026-09-05 05:00,Dubai Marina,Coffee & Desserts,516,472,304,123,92,77,6899.14,89.6,464.22,18.1,18.5,33.4,6.0
2026-09-05 05:00,Business Bay,Burgers & Fast Food,379,345,199,80,58,48,3903.08,81.31,463.76,17.35,21.6,39.3,4.5
2026-09-05 05:00,Business Bay,Middle Eastern / Shawarma,371,337,209,84,63,54,4035.67,74.73,380.87,16.64,23.7,39.4,7.4
2026-09-05 05:00,Business Bay,Healthy & Bowls,405,365,216,85,60,53,4224.32,79.7,489.96,17.59,19.7,36.5,6.5
2026-09-05 05:00,Business Bay,Asian / Sushi,364,339,204,81,60,51,4646.52,91.11,349.8,16.78,21.2,35.6,7.4
2026-09-05 05:00,Business Bay,Coffee & Desserts,413,387,250,99,68,58,4211.97,72.62,521.76,17.57,23.0,37.7,6.6
2026-09-05 05:00,JLT,Burgers & Fast Food,304,283,175,67,46,38,3326.13,87.53,372.47,16.51,20.0,35.8,9.0
2026-09-05 05:00,JLT,Middle Eastern / Shawarma,317,292,184,71,52,45,3394.46,75.43,379.25,17.57,21.1,38.4,4.1
2026-09-05 05:00,JLT,Healthy & Bowls,287,256,146,58,42,36,2999.93,83.33,262.34,17.05,21.8,38.2,5.8
2026-09-05 05:00,JLT,Asian / Sushi,295,263,147,60,43,38,3493.39,91.93,233.09,17.2,23.3,38.1,8.6
2026-09-05 05:00,JLT,Coffee & Desserts,311,280,172,67,48,43,3730.87,86.76,280.08,16.51,23.2,37.6,9.0
2026-09-05 05:00,Deira,Burgers & Fast Food,280,246,143,59,40,34,2826.46,83.13,252.84,16.7,18.3,33.0,5.7
2026-09-05 05:00,Deira,Middle Eastern / Shawarma,318,284,173,67,45,38,2994.82,78.81,369.81,17.6,19.1,36.3,8.2
2026-09-05 05:00,Deira,Healthy & Bowls,293,259,142,59,41,35,2964.4,84.7,275.02,18.27,18.9,36.4,4.8
2026-09-05 05:00,Deira,Asian / Sushi,285,252,146,59,40,35,2548.75,72.82,223.39,16.78,19.4,35.6,4.7
2026-09-05 05:00,Deira,Coffee & Desserts,313,282,174,67,48,41,3628.06,88.49,311.77,18.01,22.2,39.0,6.3
2026-09-05 06:00,Downtown Dubai,Burgers & Fast Food,503,464,279,112,76,64,5935.84,92.75,440.4,17.25,18.7,34.6,8.8
2026-09-05 06:00,Downtown Dubai,Middle Eastern / Shawarma,472,441,282,113,84,74,6634.58,89.66,602.48,17.45,18.7,32.9,6.8
2026-09-05 06:00,Downtown Dubai,Healthy & Bowls,511,456,257,107,80,69,5646.95,81.84,562.19,18.27,21.5,39.4,6.3
2026-09-05 06:00,Downtown Dubai,Asian / Sushi,491,434,270,103,72,62,4717.57,76.09,618.75,17.32,22.5,40.3,5.7
2026-09-05 06:00,Downtown Dubai,Coffee & Desserts,521,485,301,126,93,78,6464.95,82.88,610.94,17.75,23.8,39.9,8.7
2026-09-05 06:00,Dubai Marina,Burgers & Fast Food,472,437,251,107,73,61,5451.34,89.37,438.52,16.54,18.9,33.9,7.6
2026-09-05 06:00,Dubai Marina,Middle Eastern / Shawarma,500,460,270,106,78,69,5301.83,76.84,624.78,17.44,22.1,37.9,8.4
2026-09-05 06:00,Dubai Marina,Healthy & Bowls,493,439,283,124,85,74,6010.24,81.22,699.16,17.23,18.7,34.6,5.3
2026-09-05 06:00,Dubai Marina,Asian / Sushi,507,463,270,108,80,69,5481.02,79.44,438.07,17.68,22.2,38.8,5.4
2026-09-05 06:00,Dubai Marina,Coffee & Desserts,514,473,262,103,76,62,4920.77,79.37,578.71,18.14,19.3,35.2,8.1
2026-09-05 06:00,Business Bay,Burgers & Fast Food,373,341,202,81,60,49,4159.48,84.89,409.2,18.32,18.4,33.5,4.5
2026-09-05 06:00,Business Bay,Middle Eastern / Shawarma,378,341,198,75,53,44,3468.05,78.82,360.95,18.19,20.7,36.9,6.3
2026-09-05 06:00,Business Bay,Healthy & Bowls,406,370,226,88,60,53,4807.69,90.71,332.35,17.32,18.4,33.1,4.7
2026-09-05 06:00,Business Bay,Asian / Sushi,400,366,208,80,60,52,3777.85,72.65,408.1,17.39,18.7,35.4,7.6
2026-09-05 06:00,Business Bay,Coffee & Desserts,382,347,220,92,65,58,5115.63,88.2,392.49,16.54,20.2,36.0,5.6
2026-09-05 06:00,JLT,Burgers & Fast Food,292,270,165,67,49,42,3675.97,87.52,342.05,18.47,19.0,33.6,6.0
2026-09-05 06:00,JLT,Middle Eastern / Shawarma,276,253,159,60,45,40,3136.98,78.42,355.26,18.26,20.8,35.1,8.4
2026-09-05 06:00,JLT,Healthy & Bowls,287,257,148,59,42,34,2800.76,82.38,286.88,17.49,20.7,37.7,8.8
2026-09-05 06:00,JLT,Asian / Sushi,319,298,190,76,52,46,4160.68,90.45,336.73,17.38,18.5,33.4,6.1
2026-09-05 06:00,JLT,Coffee & Desserts,319,289,172,70,50,41,3030.64,73.92,260.19,17.08,23.6,39.1,5.5
2026-09-05 06:00,Deira,Burgers & Fast Food,300,275,170,68,47,41,3387.15,82.61,367.3,17.85,18.3,35.5,8.1
2026-09-05 06:00,Deira,Middle Eastern / Shawarma,306,276,160,68,49,41,3326.07,81.12,320.33,17.85,22.0,37.0,8.5
2026-09-05 06:00,Deira,Healthy & Bowls,304,275,177,76,57,49,4192.47,85.56,383.63,18.13,18.7,34.7,4.7
2026-09-05 06:00,Deira,Asian / Sushi,304,268,149,58,41,34,2770.0,81.47,248.88,18.44,20.6,37.1,6.3
2026-09-05 06:00,Deira,Coffee & Desserts,318,295,165,63,46,39,3370.84,86.43,325.54,17.11,21.4,36.3,8.8
2026-09-05 07:00,Downtown Dubai,Burgers & Fast Food,490,438,262,108,80,65,5806.18,89.33,599.1,17.92,21.2,39.0,4.8
2026-09-05 07:00,Downtown Dubai,Middle Eastern / Shawarma,522,483,310,132,96,80,6103.55,76.29,685.51,17.97,21.7,35.8,7.0
2026-09-05 07:00,Downtown Dubai,Healthy & Bowls,520,462,298,113,76,64,5174.32,80.85,489.33,16.52,24.0,41.0,4.3
2026-09-05 07:00,Downtown Dubai,Asian / Sushi,461,419,260,104,77,63,5312.79,84.33,622.17,17.63,20.8,36.0,8.7
2026-09-05 07:00,Downtown Dubai,Coffee & Desserts,467,423,269,105,78,67,5127.54,76.53,405.77,17.96,22.4,38.4,8.2
2026-09-05 07:00,Dubai Marina,Burgers & Fast Food,526,466,259,105,74,62,4486.33,72.36,377.83,17.44,20.9,36.2,8.4
2026-09-05 07:00,Dubai Marina,Middle Eastern / Shawarma,476,423,271,112,79,66,5116.17,77.52,553.27,17.73,19.7,37.6,5.5
2026-09-05 07:00,Dubai Marina,Healthy & Bowls,489,443,283,121,90,76,5565.33,73.23,733.91,16.99,21.6,35.9,8.4
2026-09-05 07:00,Dubai Marina,Asian / Sushi,466,422,234,90,62,52,4412.53,84.86,508.81,17.59,21.2,36.4,7.6
2026-09-05 07:00,Dubai Marina,Coffee & Desserts,455,417,247,98,71,63,5101.0,80.97,509.29,18.35,21.1,38.9,6.8
2026-09-05 07:00,Business Bay,Burgers & Fast Food,365,334,213,90,67,58,4514.11,77.83,430.35,16.98,18.4,35.6,8.5
2026-09-05 07:00,Business Bay,Middle Eastern / Shawarma,401,367,229,98,69,57,5059.57,88.76,382.01,17.09,18.6,33.8,8.9
2026-09-05 07:00,Business Bay,Healthy & Bowls,375,339,194,77,57,50,4675.63,93.51,408.24,17.26,23.0,39.1,4.4
2026-09-05 07:00,Business Bay,Asian / Sushi,359,316,202,82,60,53,4964.7,93.67,330.15,18.46,18.5,36.3,8.5
2026-09-05 07:00,Business Bay,Coffee & Desserts,367,343,210,84,58,48,3718.27,77.46,475.86,16.82,19.6,35.4,4.1
2026-09-05 07:00,JLT,Burgers & Fast Food,293,259,151,60,43,36,3139.44,87.21,242.86,17.1,18.9,34.7,8.2
2026-09-05 07:00,JLT,Middle Eastern / Shawarma,302,276,163,62,45,37,3346.86,90.46,299.82,17.84,23.5,38.6,7.4
2026-09-05 07:00,JLT,Healthy & Bowls,294,275,164,63,45,38,3014.42,79.33,327.7,17.13,18.7,33.1,4.7
2026-09-05 07:00,JLT,Asian / Sushi,311,278,168,67,49,42,3094.3,73.67,366.26,16.85,20.8,38.3,8.6
2026-09-05 07:00,JLT,Coffee & Desserts,298,274,157,59,41,34,2984.74,87.79,209.05,17.92,22.8,38.1,6.4
2026-09-05 07:00,Deira,Burgers & Fast Food,314,279,161,66,48,40,3183.29,79.58,380.66,16.82,22.2,39.7,8.8
2026-09-05 07:00,Deira,Middle Eastern / Shawarma,318,295,174,67,45,38,2841.58,74.78,339.27,17.89,18.0,35.5,6.3
2026-09-05 07:00,Deira,Healthy & Bowls,310,287,166,69,51,45,4170.37,92.67,301.73,17.2,20.1,35.4,5.1
2026-09-05 07:00,Deira,Asian / Sushi,291,264,170,65,45,39,3477.09,89.16,338.45,17.07,23.9,40.9,5.2
2026-09-05 07:00,Deira,Coffee & Desserts,304,285,174,68,50,41,2963.42,72.28,394.76,18.48,23.3,39.2,8.8
2026-09-05 08:00,Downtown Dubai,Burgers & Fast Food,525,469,271,108,73,63,5214.36,82.77,425.28,17.92,18.8,33.2,6.7
2026-09-05 08:00,Downtown Dubai,Middle Eastern / Shawarma,521,480,267,114,77,66,5437.57,82.39,408.05,18.15,20.7,36.6,5.6
2026-09-05 08:00,Downtown Dubai,Healthy & Bowls,465,425,255,107,74,62,4785.45,77.18,520.69,18.08,18.2,33.6,5.0
2026-09-05 08:00,Downtown Dubai,Asian / Sushi,518,482,284,117,83,70,6371.31,91.02,435.86,17.96,23.8,38.1,5.9
2026-09-05 08:00,Downtown Dubai,Coffee & Desserts,517,469,297,113,82,73,5448.85,74.64,626.95,17.62,20.1,34.9,6.9
2026-09-05 08:00,Dubai Marina,Burgers & Fast Food,520,484,292,125,90,77,6300.14,81.82,552.5,17.47,18.4,34.3,5.0
2026-09-05 08:00,Dubai Marina,Middle Eastern / Shawarma,525,476,287,121,85,71,6055.99,85.3,544.31,16.69,20.0,36.1,6.4
2026-09-05 08:00,Dubai Marina,Healthy & Bowls,478,447,268,106,74,62,4640.92,74.85,537.1,17.62,23.7,40.8,8.3
2026-09-05 08:00,Dubai Marina,Asian / Sushi,524,462,266,104,77,63,5543.39,87.99,526.85,16.84,18.2,32.5,5.4
2026-09-05 08:00,Dubai Marina,Coffee & Desserts,521,488,315,136,93,77,6248.58,81.15,711.03,17.18,19.9,36.9,4.5
2026-09-05 08:00,Business Bay,Burgers & Fast Food,400,372,217,85,58,48,4229.95,88.12,307.63,17.24,18.1,35.6,5.9
2026-09-05 08:00,Business Bay,Middle Eastern / Shawarma,366,335,186,79,54,45,3825.15,85.0,441.78,17.72,24.0,39.7,5.0
2026-09-05 08:00,Business Bay,Healthy & Bowls,381,356,220,88,63,55,4484.98,81.55,449.83,17.8,19.0,35.0,6.8
2026-09-05 08:00,Business Bay,Asian / Sushi,415,389,230,99,74,64,5425.25,84.77,419.38,17.23,22.0,38.9,6.9
2026-09-05 08:00,Business Bay,Coffee & Desserts,376,336,196,78,53,47,3743.93,79.66,450.91,17.32,21.9,36.2,5.7
2026-09-05 08:00,JLT,Burgers & Fast Food,308,285,170,70,52,45,3351.08,74.47,349.11,17.86,21.5,37.6,7.0
2026-09-05 08:00,JLT,Middle Eastern / Shawarma,280,256,157,60,41,36,3296.8,91.58,239.72,16.86,20.7,35.4,4.0
2026-09-05 08:00,JLT,Healthy & Bowls,292,261,167,63,43,37,2884.51,77.96,290.53,17.02,20.9,36.1,8.2
2026-09-05 08:00,JLT,Asian / Sushi,305,285,162,70,53,46,3630.52,78.92,314.76,17.02,20.3,36.5,5.2
2026-09-05 08:00,JLT,Coffee & Desserts,296,264,170,71,50,42,3660.18,87.15,309.67,17.53,22.6,37.6,5.8
2026-09-05 08:00,Deira,Burgers & Fast Food,282,252,144,55,38,33,2991.34,90.65,239.98,16.57,22.7,38.8,8.2
2026-09-05 08:00,Deira,Middle Eastern / Shawarma,278,258,160,63,44,37,3465.98,93.68,236.46,17.61,19.0,33.8,6.7
2026-09-05 08:00,Deira,Healthy & Bowls,310,277,165,65,46,38,3330.66,87.65,292.53,16.83,23.0,40.4,8.9
2026-09-05 08:00,Deira,Asian / Sushi,312,284,157,66,46,38,2867.64,75.46,323.75,17.48,20.6,37.8,9.0
2026-09-05 08:00,Deira,Coffee & Desserts,294,266,169,65,48,41,3407.35,83.11,311.81,17.78,20.2,36.5,8.0
2026-09-05 09:00,Downtown Dubai,Burgers & Fast Food,516,484,267,111,80,67,5054.06,75.43,474.47,18.19,21.7,37.3,8.3
2026-09-05 09:00,Downtown Dubai,Middle Eastern / Shawarma,523,476,299,125,86,73,5683.02,77.85,445.24,18.15,19.6,34.0,5.5
2026-09-05 09:00,Downtown Dubai,Healthy & Bowls,453,420,256,101,70,58,5071.23,87.43,474.19,16.68,19.0,36.6,8.4
2026-09-05 09:00,Downtown Dubai,Asian / Sushi,498,466,283,114,86,74,5611.28,75.83,523.43,16.71,18.2,32.4,7.2
2026-09-05 09:00,Downtown Dubai,Coffee & Desserts,512,473,261,103,78,65,5819.95,89.54,480.86,16.68,21.0,38.4,5.9
2026-09-05 09:00,Dubai Marina,Burgers & Fast Food,485,445,263,101,74,64,5844.37,91.32,600.78,17.61,20.6,37.9,5.0
2026-09-05 09:00,Dubai Marina,Middle Eastern / Shawarma,492,441,283,110,81,66,5650.07,85.61,574.3,16.63,23.0,38.6,6.9
2026-09-05 09:00,Dubai Marina,Healthy & Bowls,460,421,266,106,78,67,5286.91,78.91,495.68,17.55,19.6,35.1,7.7
2026-09-05 09:00,Dubai Marina,Asian / Sushi,454,420,272,110,76,64,5098.0,79.66,467.61,17.42,22.2,39.6,7.6
2026-09-05 09:00,Dubai Marina,Coffee & Desserts,518,468,260,108,75,63,5403.27,85.77,425.65,17.65,23.1,38.1,8.2
2026-09-05 09:00,Business Bay,Burgers & Fast Food,402,360,224,92,65,55,4073.84,74.07,531.45,17.34,19.1,36.5,5.4
2026-09-05 09:00,Business Bay,Middle Eastern / Shawarma,377,338,203,80,59,52,4653.22,89.49,384.59,18.47,23.4,40.2,5.9
2026-09-05 09:00,Business Bay,Healthy & Bowls,385,351,216,87,61,54,4676.88,86.61,345.3,17.82,22.4,40.3,4.9
2026-09-05 09:00,Business Bay,Asian / Sushi,412,379,237,98,72,63,5905.26,93.73,502.82,17.8,19.8,34.6,6.8
2026-09-05 09:00,Business Bay,Coffee & Desserts,389,353,217,85,61,52,3989.27,76.72,472.75,17.38,22.7,38.4,4.4
2026-09-05 09:00,JLT,Burgers & Fast Food,319,297,166,65,46,38,3118.43,82.06,280.24,16.62,20.4,38.3,5.7
2026-09-05 09:00,JLT,Middle Eastern / Shawarma,280,249,150,62,45,37,2764.84,74.73,251.18,17.05,19.1,35.2,6.6
2026-09-05 09:00,JLT,Healthy & Bowls,276,259,166,64,43,38,3120.87,82.13,356.61,17.59,19.1,34.6,8.8
2026-09-05 09:00,JLT,Asian / Sushi,315,277,154,63,43,37,2696.65,72.88,296.57,16.72,18.4,33.4,5.8
2026-09-05 09:00,JLT,Coffee & Desserts,305,277,162,68,48,40,3611.86,90.3,279.52,16.79,23.9,40.5,4.7
2026-09-05 09:00,Deira,Burgers & Fast Food,316,294,163,63,47,38,2789.55,73.41,284.37,18.15,21.8,38.9,4.6
2026-09-05 09:00,Deira,Middle Eastern / Shawarma,287,259,162,63,43,37,2909.62,78.64,294.35,18.2,23.3,39.7,4.4
2026-09-05 09:00,Deira,Healthy & Bowls,286,260,161,67,48,39,3584.88,91.92,251.74,18.39,21.1,37.2,7.1
2026-09-05 09:00,Deira,Asian / Sushi,306,276,155,68,49,43,3469.15,80.68,268.37,18.17,20.7,37.4,7.5
2026-09-05 09:00,Deira,Coffee & Desserts,303,278,152,65,49,41,3060.13,74.64,372.39,18.15,21.3,36.6,6.2
2026-09-05 10:00,Downtown Dubai,Burgers & Fast Food,489,453,253,105,75,62,5634.62,90.88,539.36,18.47,21.9,37.5,5.9
2026-09-05 10:00,Downtown Dubai,Middle Eastern / Shawarma,499,466,273,110,80,71,6367.0,89.68,458.48,17.81,23.3,37.4,7.5
2026-09-05 10:00,Downtown Dubai,Healthy & Bowls,487,450,262,112,76,67,5912.9,88.25,653.73,17.02,18.9,34.6,7.0
2026-09-05 10:00,Downtown Dubai,Asian / Sushi,528,485,287,123,86,76,5476.98,72.07,739.56,17.66,21.7,39.6,7.8
2026-09-05 10:00,Downtown Dubai,Coffee & Desserts,526,480,282,113,80,66,5104.69,77.34,597.92,18.31,20.8,37.1,6.4
2026-09-05 10:00,Dubai Marina,Burgers & Fast Food,469,417,263,107,73,64,5874.39,91.79,399.54,17.66,21.6,36.2,5.2
2026-09-05 10:00,Dubai Marina,Middle Eastern / Shawarma,468,416,270,111,81,67,5153.77,76.92,541.45,17.82,20.0,34.3,6.3
2026-09-05 10:00,Dubai Marina,Healthy & Bowls,491,444,271,115,82,68,5220.99,76.78,608.02,16.73,22.0,37.2,5.7
2026-09-05 10:00,Dubai Marina,Asian / Sushi,478,427,273,108,80,69,5893.63,85.41,498.8,18.28,23.3,37.7,5.6
2026-09-05 10:00,Dubai Marina,Coffee & Desserts,505,454,259,104,78,69,6440.49,93.34,684.54,17.61,21.7,38.6,4.1
2026-09-05 10:00,Business Bay,Burgers & Fast Food,371,340,197,79,58,48,4474.7,93.22,324.74,17.56,22.2,37.6,7.2
2026-09-05 10:00,Business Bay,Middle Eastern / Shawarma,387,358,231,95,69,58,4997.24,86.16,490.92,16.61,22.9,40.8,5.6
2026-09-05 10:00,Business Bay,Healthy & Bowls,364,329,208,80,57,46,3539.31,76.94,312.44,18.03,20.7,38.1,7.7
2026-09-05 10:00,Business Bay,Asian / Sushi,406,381,242,105,73,61,4398.43,72.11,393.79,17.76,20.7,37.2,6.5
2026-09-05 10:00,Business Bay,Coffee & Desserts,409,365,222,94,64,53,4632.78,87.41,453.03,18.11,23.6,37.9,6.2
2026-09-05 10:00,JLT,Burgers & Fast Food,279,261,166,63,45,40,3217.79,80.44,394.57,18.19,22.5,36.7,5.0
2026-09-05 10:00,JLT,Middle Eastern / Shawarma,295,276,156,61,42,37,2959.79,79.99,281.52,16.97,22.9,40.0,6.8
2026-09-05 10:00,JLT,Healthy & Bowls,289,256,150,58,40,33,2805.11,85.0,211.02,18.24,18.7,35.1,4.2
2026-09-05 10:00,JLT,Asian / Sushi,275,258,156,67,50,42,3407.54,81.13,294.28,17.55,20.6,36.8,5.8
2026-09-05 10:00,JLT,Coffee & Desserts,292,268,168,70,51,45,3349.15,74.43,293.13,17.52,23.4,38.4,6.3
2026-09-05 10:00,Deira,Burgers & Fast Food,276,251,157,62,46,40,3374.98,84.37,345.64,16.86,20.6,35.8,4.0
2026-09-05 10:00,Deira,Middle Eastern / Shawarma,286,267,160,64,46,38,3278.4,86.27,378.8,17.5,22.5,39.2,8.6
2026-09-05 10:00,Deira,Healthy & Bowls,313,276,168,65,45,37,3095.62,83.67,369.68,17.35,22.4,39.8,4.3
2026-09-05 10:00,Deira,Asian / Sushi,308,275,165,71,48,39,3381.52,86.71,281.07,18.21,22.2,37.7,5.1
2026-09-05 10:00,Deira,Coffee & Desserts,287,256,141,58,42,35,3024.56,86.42,341.56,18.28,18.4,34.2,7.4
2026-09-05 11:00,Downtown Dubai,Burgers & Fast Food,468,422,240,102,72,60,4563.43,76.06,426.9,17.88,20.0,36.5,4.9
2026-09-05 11:00,Downtown Dubai,Middle Eastern / Shawarma,518,460,296,116,86,74,6462.59,87.33,693.04,18.22,22.4,39.7,4.5
2026-09-05 11:00,Downtown Dubai,Healthy & Bowls,467,427,266,112,80,70,5858.37,83.69,512.26,17.62,18.4,34.0,5.7
2026-09-05 11:00,Downtown Dubai,Asian / Sushi,518,477,292,114,83,70,5104.05,72.92,592.25,16.82,20.3,35.3,7.6
2026-09-05 11:00,Downtown Dubai,Coffee & Desserts,462,427,275,106,77,68,6268.78,92.19,662.88,17.46,22.2,40.1,4.8
2026-09-05 11:00,Dubai Marina,Burgers & Fast Food,451,408,253,97,66,57,4213.11,73.91,553.97,18.21,20.8,36.5,6.8
2026-09-05 11:00,Dubai Marina,Middle Eastern / Shawarma,511,460,261,109,77,68,5440.26,80.0,561.89,17.74,21.3,38.0,4.9
2026-09-05 11:00,Dubai Marina,Healthy & Bowls,509,464,301,120,86,76,5821.22,76.6,520.98,17.83,19.8,34.8,5.5
2026-09-05 11:00,Dubai Marina,Asian / Sushi,510,472,302,129,93,78,6469.23,82.94,738.53,18.23,22.7,40.5,6.7
2026-09-05 11:00,Dubai Marina,Coffee & Desserts,516,455,261,105,78,69,6482.87,93.95,444.28,17.47,22.4,37.5,8.3
2026-09-05 11:00,Business Bay,Burgers & Fast Food,395,370,223,98,71,58,4727.63,81.51,575.23,17.15,21.8,38.2,6.2
2026-09-05 11:00,Business Bay,Middle Eastern / Shawarma,371,328,193,78,56,46,4077.38,88.64,412.73,17.48,19.6,34.6,4.8
2026-09-05 11:00,Business Bay,Healthy & Bowls,363,319,194,82,59,50,3721.08,74.42,404.2,17.11,20.8,37.2,7.2
2026-09-05 11:00,Business Bay,Asian / Sushi,402,354,218,82,61,51,4372.53,85.74,435.38,17.73,18.5,33.3,7.6
2026-09-05 11:00,Business Bay,Coffee & Desserts,364,337,206,85,58,48,3999.79,83.33,436.21,16.81,21.4,38.7,4.3
2026-09-05 11:00,JLT,Burgers & Fast Food,290,267,169,65,46,38,3238.29,85.22,355.13,18.42,22.0,39.8,4.0
2026-09-05 11:00,JLT,Middle Eastern / Shawarma,306,283,172,72,53,47,3824.55,81.37,346.46,16.83,19.8,35.6,8.1
2026-09-05 11:00,JLT,Healthy & Bowls,308,283,171,66,49,41,2955.73,72.09,274.51,18.11,19.3,33.4,5.6
2026-09-05 11:00,JLT,Asian / Sushi,287,254,146,61,44,38,2870.29,75.53,364.95,17.94,19.0,33.1,6.6
2026-09-05 11:00,JLT,Coffee & Desserts,314,276,160,62,44,37,3356.14,90.71,329.14,17.16,21.8,39.0,5.3
2026-09-05 11:00,Deira,Burgers & Fast Food,300,274,174,74,51,45,4185.25,93.01,275.61,18.08,18.0,33.0,5.9
